_id,block,answer,correct,scaffold,question,scenario,graph,condition,session,experiment,subject,time_elapsed,trial_index,rt,rt_sec,q_order
"ObjectId(""58e45befd46cc6fa347e4ca8"")",triangular_testing,45,1,none,finishes,longmire,triangular,3,mike,reverse,GQN1V,732161,12,41830,42,8
"ObjectId(""58e45befd46cc6fa347e4ca9"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,3,mike,reverse,GQN1V,761666,13,28259,28,9
"ObjectId(""58e45befd46cc6fa347e4caa"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,3,mike,reverse,GQN1V,801374,14,38449,38,10
"ObjectId(""58e45befd46cc6fa347e4cab"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,3,mike,reverse,GQN1V,834493,15,31872,32,11
"ObjectId(""58e45befd46cc6fa347e4cac"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,3,mike,reverse,GQN1V,898383,16,62643,63,12
"ObjectId(""58e45befd46cc6fa347e4cad"")",triangular_testing,BCDG,0,none,during,longmire,triangular,3,mike,reverse,GQN1V,941997,17,42276,42,13
"ObjectId(""58e45befd46cc6fa347e4cae"")",triangular_testing,O,1,none,meets,longmire,triangular,3,mike,reverse,GQN1V,975109,18,31853,32,14
"ObjectId(""58e45befd46cc6fa347e4caf"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,3,mike,reverse,GQN1V,1015987,19,39614,40,15
"ObjectId(""58e45befd46cc6fa347e4cb0"")",linear_scaffolded,HO,1,show-static,start,axis,linear,3,mike,reverse,GQN1V,1064542,21,31792,32,1
"ObjectId(""58e45befd46cc6fa347e4cb1"")",linear_scaffolded,4,1,show-static,end,axis,linear,3,mike,reverse,GQN1V,1078790,22,12989,13,2
"ObjectId(""58e45befd46cc6fa347e4cb2"")",linear_scaffolded,AEFGIKL,0,show-static,duration,axis,linear,3,mike,reverse,GQN1V,1131570,23,51526,52,3
"ObjectId(""58e45befd46cc6fa347e4cb3"")",linear_scaffolded,8,1,show-static,midpoint,axis,linear,3,mike,reverse,GQN1V,1162553,24,29731,30,4
"ObjectId(""58e45befd46cc6fa347e4cb4"")",linear_scaffolded,7,1,show-static,start+overlap,axis,linear,3,mike,reverse,GQN1V,1191363,25,27558,28,5
"ObjectId(""58e45befd46cc6fa347e4cb5"")",linear_testing,G,1,none,starts+finishes,axis,linear,3,mike,reverse,GQN1V,1207019,26,14381,14,6
"ObjectId(""58e45befd46cc6fa347e4cb6"")",linear_testing,FGLMO,0,none,before+overlap,axis,linear,3,mike,reverse,GQN1V,1273755,27,65482,65,7
"ObjectId(""58e45befd46cc6fa347e4cb7"")",linear_testing,GO,1,none,finishes,axis,linear,3,mike,reverse,GQN1V,1293202,28,18083,18,8
"ObjectId(""58e45befd46cc6fa347e4cb8"")",linear_testing,3,0,none,starts,axis,linear,3,mike,reverse,GQN1V,1315402,29,20948,21,9
"ObjectId(""58e45befd46cc6fa347e4cb9"")",linear_testing,ABCEFJ,0,none,overlap+overlap,axis,linear,3,mike,reverse,GQN1V,1364661,30,48009,48,10
"ObjectId(""58e45befd46cc6fa347e4cba"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,3,mike,reverse,GQN1V,1402396,31,36472,36,11
"ObjectId(""58e45befd46cc6fa347e4cbb"")",linear_testing,9,1,none,start+duration,axis,linear,3,mike,reverse,GQN1V,1425924,32,22270,22,12
"ObjectId(""58e45befd46cc6fa347e4cbc"")",linear_testing,FMO,1,none,during,axis,linear,3,mike,reverse,GQN1V,1455294,33,28114,28,13
"ObjectId(""58e45befd46cc6fa347e4cbd"")",linear_testing,GMO,0,none,meets,axis,linear,3,mike,reverse,GQN1V,1506389,34,49838,50,14
"ObjectId(""58e45befd46cc6fa347e4cbe"")",linear_testing,A,1,none,during+overlap,axis,linear,3,mike,reverse,GQN1V,1538017,35,30377,30,15
"ObjectId(""58e45befd46cc6fa347e4cc0"")",drawingTest,C1,1,none,duration,jones,none,3,mike,reverse,GQN1V,2024388,38,59655,60,
"ObjectId(""58e45befd46cc6fa347e4cc1"")",drawingTest,Bahar9-12pm,0,none,overlap,jones,none,3,mike,reverse,GQN1V,2093468,39,67737,68,
"ObjectId(""58e45befd46cc6fa347e4cc2"")",triangular_scaffolded,HO,1,show-interactive,start,axis,triangular,4,mike,reverse,AHBJE,316184,5,36713,37,1
"ObjectId(""58e45befd46cc6fa347e4cc3"")",triangular_scaffolded,4,1,show-interactive,end,axis,triangular,4,mike,reverse,AHBJE,333535,6,16105,16,2
"ObjectId(""58e45befd46cc6fa347e4cc4"")",triangular_scaffolded,CFK,0,show-interactive,duration,axis,triangular,4,mike,reverse,AHBJE,350670,7,15880,16,3
"ObjectId(""58e45befd46cc6fa347e4cc5"")",triangular_scaffolded,8,1,show-interactive,midpoint,axis,triangular,4,mike,reverse,AHBJE,371369,8,19446,19,4
"ObjectId(""58e45befd46cc6fa347e4cc6"")",triangular_scaffolded,1,0,show-interactive,start+overlap,axis,triangular,4,mike,reverse,AHBJE,409024,9,36393,36,5
"ObjectId(""58e45befd46cc6fa347e4cc7"")",triangular_testing,IK,0,none,overlap+overlap,axis,triangular,4,mike,reverse,AHBJE,437052,10,26776,27,6
"ObjectId(""58e45befd46cc6fa347e4cc8"")",triangular_testing,GKN,0,none,meets,axis,triangular,4,mike,reverse,AHBJE,505029,11,66722,67,7
"ObjectId(""58e45befd46cc6fa347e4cc9"")",triangular_testing,GO,1,none,finishes,axis,triangular,4,mike,reverse,AHBJE,518014,12,11647,12,8
"ObjectId(""58e45befd46cc6fa347e4cca"")",triangular_testing,DNO,0,none,contain+duration,axis,triangular,4,mike,reverse,AHBJE,558032,13,38774,39,9
"ObjectId(""58e45befd46cc6fa347e4ccb"")",triangular_testing,6,1,none,starts,axis,triangular,4,mike,reverse,AHBJE,583856,14,24576,25,10
"ObjectId(""58e45befd46cc6fa347e4ccc"")",triangular_testing,A,1,none,during+overlap,axis,triangular,4,mike,reverse,AHBJE,618896,15,33786,34,11
"ObjectId(""58e45befd46cc6fa347e4ccd"")",triangular_testing,FGMO,1,none,before+overlap,axis,triangular,4,mike,reverse,AHBJE,650200,16,30051,30,12
"ObjectId(""58e45befd46cc6fa347e4cce"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,4,mike,reverse,AHBJE,662358,17,10899,11,13
"ObjectId(""58e45befd46cc6fa347e4ccf"")",triangular_testing,9,1,none,start+duration,axis,triangular,4,mike,reverse,AHBJE,681102,18,17498,17,14
"ObjectId(""58e45befd46cc6fa347e4cd0"")",triangular_testing,GM,0,none,during,axis,triangular,4,mike,reverse,AHBJE,695911,19,13559,14,15
"ObjectId(""58e45befd46cc6fa347e4cd1"")",linear_scaffolded,CDL,1,show-interactive,start,longmire,linear,4,mike,reverse,AHBJE,726122,21,17137,17,1
"ObjectId(""58e45befd46cc6fa347e4cd2"")",linear_scaffolded,KLMN,0,show-interactive,end,longmire,linear,4,mike,reverse,AHBJE,745887,22,18463,18,2
"ObjectId(""58e45befd46cc6fa347e4cd3"")",linear_scaffolded,BH,0,show-interactive,duration,longmire,linear,4,mike,reverse,AHBJE,766888,23,19758,20,3
"ObjectId(""58e45befd46cc6fa347e4cd4"")",linear_scaffolded,1,1,show-interactive,midpoint,longmire,linear,4,mike,reverse,AHBJE,788043,24,19909,20,4
"ObjectId(""58e45befd46cc6fa347e4cd5"")",linear_scaffolded,A,1,show-interactive,start+overlap,longmire,linear,4,mike,reverse,AHBJE,803043,25,13756,14,5
"ObjectId(""58e45befd46cc6fa347e4cd6"")",linear_testing,68,1,none,starts,longmire,linear,4,mike,reverse,AHBJE,832021,26,27730,28,6
"ObjectId(""58e45befd46cc6fa347e4cd7"")",linear_testing,BCDFGHJLO,0,none,during,longmire,linear,4,mike,reverse,AHBJE,924496,27,91228,91,7
"ObjectId(""58e45befd46cc6fa347e4cd8"")",linear_testing,O,1,none,meets,longmire,linear,4,mike,reverse,AHBJE,942935,28,16979,17,8
"ObjectId(""58e45befd46cc6fa347e4cd9"")",linear_testing,A,0,none,overlap+overlap,longmire,linear,4,mike,reverse,AHBJE,974874,29,30682,31,9
"ObjectId(""58e45befd46cc6fa347e4cda"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,4,mike,reverse,AHBJE,1006570,30,30444,30,10
"ObjectId(""58e45befd46cc6fa347e4cdb"")",linear_testing,C,1,none,starts+finishes,longmire,linear,4,mike,reverse,AHBJE,1025022,31,17199,17,11
"ObjectId(""58e45befd46cc6fa347e4cdc"")",linear_testing,4,0,none,finishes,longmire,linear,4,mike,reverse,AHBJE,1046141,32,19856,20,12
"ObjectId(""58e45befd46cc6fa347e4cdd"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,4,mike,reverse,AHBJE,1086770,33,39375,39,13
"ObjectId(""58e45befd46cc6fa347e4cde"")",linear_testing,GO,1,none,contain+duration,longmire,linear,4,mike,reverse,AHBJE,1142604,34,54575,55,14
"ObjectId(""58e45befd46cc6fa347e4cdf"")",linear_testing,KL,1,none,during+overlap,longmire,linear,4,mike,reverse,AHBJE,1186325,35,42466,42,15
"ObjectId(""58e45befd46cc6fa347e4ce1"")",drawingTest,,0,none,duration,jones,none,4,mike,reverse,AHBJE,2014495,38,24893,25,
"ObjectId(""58e45befd46cc6fa347e4ce2"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,mike,reverse,AHBJE,2064027,39,48268,48,
"ObjectId(""58e45befd46cc6fa347e4ce3"")",triangular_scaffolded,G,0,show-interactive,start,axis,triangular,4,mike,reverse,18MDU,301491,5,22053,22,1
"ObjectId(""58e45befd46cc6fa347e4ce4"")",triangular_scaffolded,6,0,show-interactive,end,axis,triangular,4,mike,reverse,18MDU,344636,6,41890,42,2
"ObjectId(""58e45befd46cc6fa347e4ce5"")",triangular_scaffolded,ACEFGHIKL,1,show-interactive,duration,axis,triangular,4,mike,reverse,18MDU,405960,7,60073,60,3
"ObjectId(""58e45befd46cc6fa347e4ce6"")",triangular_scaffolded,8,1,show-interactive,midpoint,axis,triangular,4,mike,reverse,18MDU,435133,8,27837,28,4
"ObjectId(""58e45befd46cc6fa347e4ce7"")",triangular_scaffolded,7,1,show-interactive,start+overlap,axis,triangular,4,mike,reverse,18MDU,479305,9,42907,43,5
"ObjectId(""58e45befd46cc6fa347e4ce8"")",triangular_testing,FGHLMO,0,none,before+overlap,axis,triangular,4,mike,reverse,18MDU,543180,10,62622,63,6
"ObjectId(""58e45befd46cc6fa347e4ce9"")",triangular_testing,A,1,none,during+overlap,axis,triangular,4,mike,reverse,18MDU,578564,11,34053,34,7
"ObjectId(""58e45befd46cc6fa347e4cea"")",triangular_testing,DMNO,1,none,contain+duration,axis,triangular,4,mike,reverse,18MDU,621428,12,41615,42,8
"ObjectId(""58e45befd46cc6fa347e4ceb"")",triangular_testing,GO,1,none,finishes,axis,triangular,4,mike,reverse,18MDU,641661,13,18982,19,9
"ObjectId(""58e45befd46cc6fa347e4cec"")",triangular_testing,FMO,1,none,during,axis,triangular,4,mike,reverse,18MDU,664242,14,21326,21,10
"ObjectId(""58e45befd46cc6fa347e4ced"")",triangular_testing,6,1,none,starts,axis,triangular,4,mike,reverse,18MDU,706413,15,40924,41,11
"ObjectId(""58e45befd46cc6fa347e4cee"")",triangular_testing,9,1,none,start+duration,axis,triangular,4,mike,reverse,18MDU,725915,16,18238,18,12
"ObjectId(""58e45befd46cc6fa347e4cef"")",triangular_testing,FGMO,0,none,meets,axis,triangular,4,mike,reverse,18MDU,801807,17,74640,75,13
"ObjectId(""58e45befd46cc6fa347e4cf0"")",triangular_testing,G,1,none,starts+finishes,axis,triangular,4,mike,reverse,18MDU,814527,18,11286,11,14
"ObjectId(""58e45befd46cc6fa347e4cf1"")",triangular_testing,ACEJ,0,none,overlap+overlap,axis,triangular,4,mike,reverse,18MDU,857937,19,42164,42,15
"ObjectId(""58e45befd46cc6fa347e4cf2"")",linear_scaffolded,CDL,1,show-interactive,start,longmire,linear,4,mike,reverse,18MDU,904675,21,28936,29,1
"ObjectId(""58e45befd46cc6fa347e4cf3"")",linear_scaffolded,EG,0,show-interactive,end,longmire,linear,4,mike,reverse,18MDU,919019,22,13096,13,2
"ObjectId(""58e45befd46cc6fa347e4cf4"")",linear_scaffolded,GO,1,show-interactive,duration,longmire,linear,4,mike,reverse,18MDU,947471,23,27206,27,3
"ObjectId(""58e45befd46cc6fa347e4cf5"")",linear_scaffolded,1,1,show-interactive,midpoint,longmire,linear,4,mike,reverse,18MDU,967791,24,19067,19,4
"ObjectId(""58e45befd46cc6fa347e4cf6"")",linear_scaffolded,A,1,show-interactive,start+overlap,longmire,linear,4,mike,reverse,18MDU,992423,25,23377,23,5
"ObjectId(""58e45befd46cc6fa347e4cf7"")",linear_testing,AMN,1,none,overlap+overlap,longmire,linear,4,mike,reverse,18MDU,1031593,26,37917,38,6
"ObjectId(""58e45befd46cc6fa347e4cf8"")",linear_testing,ABDF,1,none,start+duration,longmire,linear,4,mike,reverse,18MDU,1076426,27,43581,44,7
"ObjectId(""58e45befd46cc6fa347e4cf9"")",linear_testing,KL,1,none,during+overlap,longmire,linear,4,mike,reverse,18MDU,1124013,28,46315,46,8
"ObjectId(""58e45befd46cc6fa347e4cfa"")",linear_testing,C,1,none,starts+finishes,longmire,linear,4,mike,reverse,18MDU,1160678,29,35411,35,9
"ObjectId(""58e45befd46cc6fa347e4cfb"")",linear_testing,O,1,none,meets,longmire,linear,4,mike,reverse,18MDU,1187041,30,25105,25,10
"ObjectId(""58e45befd46cc6fa347e4cfc"")",linear_testing,BCDG,0,none,during,longmire,linear,4,mike,reverse,18MDU,1283547,31,95251,95,11
"ObjectId(""58e45befd46cc6fa347e4cfd"")",linear_testing,68,1,none,starts,longmire,linear,4,mike,reverse,18MDU,1334814,32,49841,50,12
"ObjectId(""58e45befd46cc6fa347e4cfe"")",linear_testing,GO,1,none,contain+duration,longmire,linear,4,mike,reverse,18MDU,1359046,33,22981,23,13
"ObjectId(""58e45befd46cc6fa347e4cff"")",linear_testing,ABCDFI,1,none,before+overlap,longmire,linear,4,mike,reverse,18MDU,1410992,34,50691,51,14
"ObjectId(""58e45befd46cc6fa347e4d00"")",linear_testing,45,1,none,finishes,longmire,linear,4,mike,reverse,18MDU,1453460,35,41216,41,15
"ObjectId(""58e45befd46cc6fa347e4d02"")",drawingTest,,0,none,duration,jones,none,4,mike,reverse,18MDU,2023562,38,60572,61,
"ObjectId(""58e45befd46cc6fa347e4d03"")",drawingTest,Chris3-4pm,1,none,overlap,jones,none,4,mike,reverse,18MDU,2109383,39,84485,84,
"ObjectId(""58e45befd46cc6fa347e4d04"")",triangular_scaffolded,,0,describe-what,start,longmire,triangular,1,mike,reverse,NTST8,333827,5,46614,47,1
"ObjectId(""58e45befd46cc6fa347e4d05"")",triangular_scaffolded,H,0,describe-what,end,longmire,triangular,1,mike,reverse,NTST8,392601,6,57472,57,2
"ObjectId(""58e45befd46cc6fa347e4d06"")",triangular_scaffolded,GO,1,describe-what,duration,longmire,triangular,1,mike,reverse,NTST8,403105,7,9258,9,3
"ObjectId(""58e45befd46cc6fa347e4d07"")",triangular_scaffolded,5,0,describe-what,midpoint,longmire,triangular,1,mike,reverse,NTST8,430114,8,25764,26,4
"ObjectId(""58e45befd46cc6fa347e4d08"")",triangular_scaffolded,A,1,describe-what,start+overlap,longmire,triangular,1,mike,reverse,NTST8,488019,9,56661,57,5
"ObjectId(""58e45befd46cc6fa347e4d09"")",triangular_testing,6,0,none,finishes,longmire,triangular,1,mike,reverse,NTST8,553768,10,64499,64,6
"ObjectId(""58e45befd46cc6fa347e4d0a"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,1,mike,reverse,NTST8,583600,11,28479,28,7
"ObjectId(""58e45befd46cc6fa347e4d0b"")",triangular_testing,1,0,none,starts,longmire,triangular,1,mike,reverse,NTST8,702361,12,117519,118,8
"ObjectId(""58e45befd46cc6fa347e4d0c"")",triangular_testing,ABDF,0,none,before+overlap,longmire,triangular,1,mike,reverse,NTST8,756261,13,52399,52,9
"ObjectId(""58e45befd46cc6fa347e4d0d"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,1,mike,reverse,NTST8,851545,14,94040,94,10
"ObjectId(""58e45befd46cc6fa347e4d0e"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,1,mike,reverse,NTST8,878801,15,25899,26,11
"ObjectId(""58e45befd46cc6fa347e4d0f"")",triangular_testing,O,1,none,meets,longmire,triangular,1,mike,reverse,NTST8,909908,16,29855,30,12
"ObjectId(""58e45befd46cc6fa347e4d10"")",triangular_testing,IK,0,none,during+overlap,longmire,triangular,1,mike,reverse,NTST8,965431,17,54275,54,13
"ObjectId(""58e45befd46cc6fa347e4d11"")",triangular_testing,BCDFG,1,none,during,longmire,triangular,1,mike,reverse,NTST8,1013805,18,47117,47,14
"ObjectId(""58e45befd46cc6fa347e4d12"")",triangular_testing,GO,1,none,contain+duration,longmire,triangular,1,mike,reverse,NTST8,1034042,19,18989,19,15
"ObjectId(""58e45befd46cc6fa347e4d13"")",linear_scaffolded,HO,1,describe-what,start,axis,linear,1,mike,reverse,NTST8,1077549,21,18717,19,1
"ObjectId(""58e45befd46cc6fa347e4d14"")",linear_scaffolded,4,1,describe-what,end,axis,linear,1,mike,reverse,NTST8,1089028,22,10229,10,2
"ObjectId(""58e45befd46cc6fa347e4d15"")",linear_scaffolded,ACEFGHIKL,1,describe-what,duration,axis,linear,1,mike,reverse,NTST8,1132663,23,42390,42,3
"ObjectId(""58e45befd46cc6fa347e4d16"")",linear_scaffolded,8,1,describe-what,midpoint,axis,linear,1,mike,reverse,NTST8,1177038,24,43128,43,4
"ObjectId(""58e45befd46cc6fa347e4d17"")",linear_scaffolded,7,1,describe-what,start+overlap,axis,linear,1,mike,reverse,NTST8,1205175,25,26887,27,5
"ObjectId(""58e45befd46cc6fa347e4d18"")",linear_testing,A,1,none,during+overlap,axis,linear,1,mike,reverse,NTST8,1242416,26,35985,36,6
"ObjectId(""58e45befd46cc6fa347e4d19"")",linear_testing,GO,1,none,finishes,axis,linear,1,mike,reverse,NTST8,1255118,27,11402,11,7
"ObjectId(""58e45befd46cc6fa347e4d1a"")",linear_testing,9,1,none,start+duration,axis,linear,1,mike,reverse,NTST8,1273411,28,17041,17,8
"ObjectId(""58e45befd46cc6fa347e4d1b"")",linear_testing,DMNO,1,none,contain+duration,axis,linear,1,mike,reverse,NTST8,1314636,29,39971,40,9
"ObjectId(""58e45befd46cc6fa347e4d1c"")",linear_testing,FMO,1,none,during,axis,linear,1,mike,reverse,NTST8,1343853,30,27938,28,10
"ObjectId(""58e45befd46cc6fa347e4d1d"")",linear_testing,3,0,none,starts,axis,linear,1,mike,reverse,NTST8,1370777,31,25671,26,11
"ObjectId(""58e45befd46cc6fa347e4d1e"")",linear_testing,ABCJ,0,none,overlap+overlap,axis,linear,1,mike,reverse,NTST8,1408129,32,36094,36,12
"ObjectId(""58e45befd46cc6fa347e4d1f"")",linear_testing,FGHLMO,0,none,before+overlap,axis,linear,1,mike,reverse,NTST8,1493318,33,83938,84,13
"ObjectId(""58e45befd46cc6fa347e4d20"")",linear_testing,G,1,none,meets,axis,linear,1,mike,reverse,NTST8,1533765,34,39101,39,14
"ObjectId(""58e45befd46cc6fa347e4d21"")",linear_testing,G,1,none,starts+finishes,axis,linear,1,mike,reverse,NTST8,1565059,35,30045,30,15
"ObjectId(""58e45befd46cc6fa347e4d23"")",drawingTest,I4J4,0,none,duration,jones,none,1,mike,reverse,NTST8,2060429,38,76410,76,
"ObjectId(""58e45befd46cc6fa347e4d24"")",drawingTest,Chris1-3pm,0,none,overlap,jones,none,1,mike,reverse,NTST8,2161270,39,99451,99,
"ObjectId(""58e45befd46cc6fa347e4d25"")",triangular_scaffolded,CDL,1,none,start,longmire,triangular,0,mike,reverse,G7PG5,378446,5,88414,88,1
"ObjectId(""58e45befd46cc6fa347e4d26"")",triangular_scaffolded,HJKLMNO,1,none,end,longmire,triangular,0,mike,reverse,G7PG5,439244,6,59405,59,2
"ObjectId(""58e45befd46cc6fa347e4d27"")",triangular_scaffolded,GO,1,none,duration,longmire,triangular,0,mike,reverse,G7PG5,503406,7,62830,63,3
"ObjectId(""58e45befd46cc6fa347e4d28"")",triangular_scaffolded,1,1,none,midpoint,longmire,triangular,0,mike,reverse,G7PG5,537904,8,33150,33,4
"ObjectId(""58e45befd46cc6fa347e4d29"")",triangular_scaffolded,A,1,none,start+overlap,longmire,triangular,0,mike,reverse,G7PG5,556504,9,17352,17,5
"ObjectId(""58e45befd46cc6fa347e4d2a"")",triangular_testing,AMN,1,none,overlap+overlap,longmire,triangular,0,mike,reverse,G7PG5,628149,10,70396,70,6
"ObjectId(""58e45befd46cc6fa347e4d2b"")",triangular_testing,C,1,none,starts+finishes,longmire,triangular,0,mike,reverse,G7PG5,657198,11,27714,28,7
"ObjectId(""58e45befd46cc6fa347e4d2c"")",triangular_testing,68,1,none,starts,longmire,triangular,0,mike,reverse,G7PG5,703118,12,44675,45,8
"ObjectId(""58e45befd46cc6fa347e4d2d"")",triangular_testing,ABDF,1,none,start+duration,longmire,triangular,0,mike,reverse,G7PG5,744216,13,39847,40,9
"ObjectId(""58e45befd46cc6fa347e4d2e"")",triangular_testing,BF,0,none,during+overlap,longmire,triangular,0,mike,reverse,G7PG5,802734,14,57267,57,10
"ObjectId(""58e45befd46cc6fa347e4d2f"")",triangular_testing,45,1,none,finishes,longmire,triangular,0,mike,reverse,G7PG5,848677,15,44690,45,11
"ObjectId(""58e45befd46cc6fa347e4d30"")",triangular_testing,BG,0,none,during,longmire,triangular,0,mike,reverse,G7PG5,878582,16,28644,29,12
"ObjectId(""58e45befd46cc6fa347e4d31"")",triangular_testing,J,0,none,contain+duration,longmire,triangular,0,mike,reverse,G7PG5,926488,17,46648,47,13
"ObjectId(""58e45befd46cc6fa347e4d32"")",triangular_testing,O,1,none,meets,longmire,triangular,0,mike,reverse,G7PG5,950192,18,22443,22,14
"ObjectId(""58e45befd46cc6fa347e4d33"")",triangular_testing,ABCDFI,1,none,before+overlap,longmire,triangular,0,mike,reverse,G7PG5,1043656,19,92211,92,15
"ObjectId(""58e45befd46cc6fa347e4d34"")",linear_scaffolded,HO,1,none,start,axis,linear,0,mike,reverse,G7PG5,1098793,21,21729,22,1
"ObjectId(""58e45befd46cc6fa347e4d35"")",linear_scaffolded,4,1,none,end,axis,linear,0,mike,reverse,G7PG5,1111282,22,11242,11,2
"ObjectId(""58e45befd46cc6fa347e4d36"")",linear_scaffolded,AEFGHIKL,0,none,duration,axis,linear,0,mike,reverse,G7PG5,1154014,23,41483,41,3
"ObjectId(""58e45befd46cc6fa347e4d37"")",linear_scaffolded,8,1,none,midpoint,axis,linear,0,mike,reverse,G7PG5,1183994,24,28734,29,4
"ObjectId(""58e45befd46cc6fa347e4d38"")",linear_scaffolded,1,0,none,start+overlap,axis,linear,0,mike,reverse,G7PG5,1199692,25,14328,14,5
"ObjectId(""58e45befd46cc6fa347e4d39"")",linear_testing,5,0,none,starts,axis,linear,0,mike,reverse,G7PG5,1247046,26,46108,46,6
"ObjectId(""58e45befd46cc6fa347e4d3a"")",linear_testing,A,0,none,during,axis,linear,0,mike,reverse,G7PG5,1270456,27,22159,22,7
"ObjectId(""58e45befd46cc6fa347e4d3b"")",linear_testing,ABCEJ,1,none,overlap+overlap,axis,linear,0,mike,reverse,G7PG5,1341196,28,69494,69,8
"ObjectId(""58e45befd46cc6fa347e4d3c"")",linear_testing,GO,1,none,finishes,axis,linear,0,mike,reverse,G7PG5,1359566,29,17035,17,9
"ObjectId(""58e45befd46cc6fa347e4d3d"")",linear_testing,DNO,0,none,contain+duration,axis,linear,0,mike,reverse,G7PG5,1395166,30,34347,34,10
"ObjectId(""58e45befd46cc6fa347e4d3e"")",linear_testing,9,1,none,start+duration,axis,linear,0,mike,reverse,G7PG5,1439094,31,42683,43,11
"ObjectId(""58e45befd46cc6fa347e4d3f"")",linear_testing,,0,none,during+overlap,axis,linear,0,mike,reverse,G7PG5,1524849,32,84512,85,12
"ObjectId(""58e45befd46cc6fa347e4d40"")",linear_testing,GMO,0,none,before+overlap,axis,linear,0,mike,reverse,G7PG5,1592438,33,66255,66,13
"ObjectId(""58e45befd46cc6fa347e4d41"")",linear_testing,G,1,none,meets,axis,linear,0,mike,reverse,G7PG5,1639792,34,46017,46,14
"ObjectId(""58e45befd46cc6fa347e4d42"")",linear_testing,G,1,none,starts+finishes,axis,linear,0,mike,reverse,G7PG5,1668687,35,27650,28,15
